Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Population,Churn_Binary,City_Target_Encoded,PaymentMethod_Freq_Encoded,Monthly_To_Tenure_Ratio,Revenue_Per_Capita_Index,Tenure_Years,Tenure_Cohort,Tenure in Months_Scaled,Monthly Charge_Scaled,City_Target_Encoded_Scaled,Monthly_To_Tenure_Ratio_Scaled
9101-NTIXF,Male,32,No,0,Lompoc,93436,34.601055,-120.382917,0,2,Offer E,Yes,15.16,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,19.4,50.6,0.0,0,30.32,80.92,Joined,,,51737.0,0,0.5,0.38971544128268093,6.466666666666666,0.0015640341721751905,0.16666666666666666,0-1 Yr,-1.240214418014528,-1.507774424797109,1.1917189447385221,0.08912382760216678
9102-IAYHT,Female,29,Yes,0,Salinas,93908,36.624338,-121.615669,1,17,,Yes,47.76,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1451.6,0.0,0,811.92,2263.52,Churned,Attitude,Attitude of support person,13027.0,1,0.2,0.5556839520439116,4.747222222222223,0.17374270801350936,1.4166666666666667,1-2 Yrs,-0.628913660290951,0.6861737976897287,-0.33375475407653893,-0.11168122656126708
9102-OXKFY,Male,35,No,0,Camptonville,95922,39.432127,-121.099287,0,59,Offer B,Yes,49.48,Yes,Yes,Cable,9.0,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,54.15,3116.15,0.0,0,2919.32,6035.47,Stayed,,,632.0,0,0.25,0.38971544128268093,0.9025,9.534707740916271,4.916666666666667,4+ Yrs,1.0827284613350647,-0.35350189290585077,-0.07950913760736215,-0.5606865181082931
9103-CXVOK,Male,31,Yes,2,Grover Beach,93433,35.120833,-120.61843,8,1,,Yes,30.38,No,No,,0.0,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,30.38,50.13,Joined,,,13106.0,0,0.0,0.5556839520439116,9.875,0.0038246738384069582,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.4961486582888517,-1.3507372199532464,0.48716551008768144
9103-TCIHJ,Female,60,No,0,Los Angeles,90059,33.927254,-118.249826,0,15,Offer D,Yes,40.66,Yes,Yes,DSL,8.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.7,899.8,0.0,0,609.9,1509.7,Churned,Price,Price too high,38128.0,1,0.2682926829268293,0.054600606673407485,3.48125,0.039594534343937685,1.25,1-2 Yrs,-0.7104204279874279,-0.30201635551213984,0.013507551344775798,-0.25952759721552404
9107-UKCKY,Male,36,Yes,0,Carpinteria,93013,34.441398,-119.513163,7,61,Offer B,Yes,27.88,Yes,Yes,DSL,5.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.8,4914.8,0.0,70,1700.68,6685.48,Stayed,,,17409.0,0,0.25,0.5556839520439116,1.2870967741935484,0.3840022975301551,5.083333333333333,4+ Yrs,1.1642352290315416,0.4985007097707182,-0.07950913760736215,-0.5157714431708353
9108-EJFJP,Female,21,Yes,0,Jacumba,91934,32.649787,-116.2237,6,1,Offer E,Yes,16.06,No,Yes,DSL,59.0,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,53.55,53.55,0.0,0,16.06,69.61,Joined,,,699.0,0,0.0,0.38971544128268093,26.775,0.09944285714285714,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.3734317783485776,-1.3507372199532464,2.460829402705343
9108-EQPNQ,Female,27,Yes,2,San Leandro,94577,37.717196,-122.159338,10,10,Offer D,Yes,18.57,Yes,No,,0.0,,,,,,,,,Two Year,No,Credit Card,26.1,225.55,0.0,0,185.7,411.25,Stayed,,,41871.0,0,0.08333333333333333,0.38971544128268093,2.372727272727273,0.009821599159342758,0.8333333333333334,0-1 Yr,-0.9141873472286203,-1.2852240373533268,-0.9269945258379517,-0.3889862528938813
9110-HSGTV,Female,46,No,0,San Diego,92102,32.716007,-117.117462,0,69,Offer A,Yes,25.73,No,Yes,DSL,22.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.45,5555.3,15.38,0,1775.37,7315.29,Stayed,,,47140.0,0,0.6474820143884892,0.38971544128268093,1.177857142857143,0.1551789312912327,5.75,4+ Yrs,1.4902622998174493,0.586524370476095,1.9416520580648708,-0.5285289766626418
9112-WSNPU,Female,65,No,0,Monterey,93940,36.362741,-121.869685,0,35,,Yes,16.91,No,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,2419.0,0.0,0,591.85,3010.85,Stayed,,,32857.0,0,0.0,0.5556839520439116,1.9597222222222221,0.09163217481283097,2.9166666666666665,2-4 Yrs,0.10464724897734144,0.19124830919534733,-1.3507372199532464,-0.4372189839974643
9114-AAFQH,Female,27,Yes,0,North Highlands,95660,38.671295,-121.388251,6,48,Offer B,Yes,49.88,No,Yes,DSL,42.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,65.65,3094.65,0.0,0,2394.24,5488.89,Stayed,,,32202.0,0,0.0,0.5556839520439116,1.3397959183673471,0.17044654224761668,4.0,2-4 Yrs,0.6344412390044415,0.02848757807974572,-1.3507372199532464,-0.5096169817490792
9114-DPSIA,Male,22,Yes,3,Stockton,95205,37.965695,-121.260051,8,72,,Yes,2.73,Yes,Yes,DSL,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.0,5750.0,0.0,0,196.56,5946.56,Stayed,,,34138.0,0,0.2727272727272727,0.38971544128268093,1.1095890410958904,0.17418670728492341,6.0,4+ Yrs,1.6125224513621648,0.5383604806561718,0.036057051696809034,-0.5365016563942235
9114-VEPUF,Male,19,Yes,0,Redwood City,94065,37.527497,-122.230941,4,62,Offer B,Yes,30.51,Yes,Yes,Fiber Optic,41.0,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,96.1,6001.45,0.0,0,1891.62,7893.07,Stayed,,,10658.0,0,0.1875,0.5556839520439116,1.5253968253968253,0.740507552303218,5.166666666666667,4+ Yrs,1.20498861287978,1.0399292642981284,-0.3973161581938332,-0.48794160845670237
9115-YQHGA,Male,26,No,0,Lemoore,93245,36.303666,-119.825657,0,40,Offer B,Yes,34.49,No,Yes,DSL,73.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,2092.9,0.0,0,1379.6,3472.5,Stayed,,,30419.0,0,0.25,0.5556839520439116,1.2463414634146341,0.11415187376725838,3.3333333333333335,2-4 Yrs,0.3084141682185338,-0.45481214390637836,-0.07950913760736215,-0.5205310458523001
9117-SHLZX,Male,36,No,0,Fremont,94538,37.505768,-121.962472,0,1,,Yes,10.41,No,Yes,DSL,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0.0,0,10.41,56.11,Churned,Dissatisfaction,Poor expertise of phone support,56126.0,1,0.4375,0.054600606673407485,22.85,0.0009996971154702728,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.6341811128909192,0.873911924152051,2.0024488832660343
9121-PHQSR,Male,69,Yes,0,Stratford,93266,36.175255,-119.813805,6,16,Offer D,Yes,48.41,Yes,Yes,Fiber Optic,6.0,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,85.05,1391.15,0.0,0,774.56,2165.71,Stayed,,,1729.0,0,0.25,0.38971544128268093,5.002941176470588,1.2518554913294797,1.3333333333333333,1-2 Yrs,-0.6696670441391894,0.6728872073945774,-0.07950913760736215,-0.08181712794245366
9122-UMROB,Male,29,No,0,Los Angeles,90010,34.062125,-118.315709,0,1,,Yes,10.84,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.3,20.3,0.0,0,10.84,31.14,Joined,,,1957.0,0,0.2682926829268293,0.38971544128268093,10.15,0.015903983656792645,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.477879596633019,0.013507551344775798,0.5192813426598624
9124-LHCJQ,Female,22,No,0,Los Angeles,90057,34.061918,-118.277939,0,1,,Yes,31.03,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.45,85.45,0.0,0,31.03,116.48,Churned,Price,Price too high,44004.0,1,0.2682926829268293,0.38971544128268093,42.725,0.0026469719350073855,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.6861737976897287,0.013507551344775798,4.323547691891834
9127-FHJBZ,Male,60,Yes,3,Vallecito,95251,38.055562,-120.456298,1,72,,Yes,32.47,Yes,Yes,Fiber Optic,76.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.0,8093.15,0.0,0,2337.84,10430.99,Stayed,,,460.0,0,0.5,0.5556839520439116,1.5616438356164384,22.626876355748372,6.0,4+ Yrs,1.6125224513621648,1.6345041800061437,1.1917189447385221,-0.48370850696050155
9128-CPXKI,Female,36,No,0,Nicolaus,95659,38.788898,-121.608624,0,59,,Yes,30.44,No,Yes,Fiber Optic,30.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,95.8,5655.45,0.0,0,1795.96,7451.41,Stayed,,,751.0,0,0.25,0.5556839520439116,1.5966666666666667,9.908789893617021,4.916666666666667,4+ Yrs,1.0827284613350647,1.029964321576765,-0.07950913760736215,-0.4796183710397273
9129-UXERG,Female,65,No,0,Van Nuys,91405,34.202494,-118.448048,0,18,,Yes,1.27,Yes,Yes,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,103.6,1806.35,0.0,10,22.86,1839.21,Stayed,,,51348.0,0,0.21052631578947367,0.38971544128268093,5.4526315789473685,0.03581783481664687,1.5,1-2 Yrs,-0.5881602764427125,1.289052832332213,-0.2802293611356597,-0.02930010366877762
9133-AYJZG,Female,40,No,0,Mill Valley,94941,37.901371,-122.572024,0,23,,Yes,14.45,Yes,Yes,Fiber Optic,19.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1,0.0,0,332.35,2581.45,Stayed,,,28727.0,0,0.25,0.38971544128268093,4.1125,0.08985832637148426,1.9166666666666667,1-2 Yrs,-0.3843933572015202,1.1262921012166114,-0.07950913760736215,-0.18580716335665434
9134-CEQMF,Male,75,Yes,0,Nice,95464,39.12334,-122.838198,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,Churned,Dissatisfaction,Network reliability,2223.0,1,0.5,0.5556839520439116,11.1875,0.34717176258992805,0.5833333333333334,0-1 Yr,-1.0364474987733356,0.8207005244281343,1.1917189447385221,0.640445620091272
9134-WYRVP,Male,51,No,0,Suisun City,94585,38.197907,-122.017258,0,51,Offer B,Yes,27.3,No,Yes,Fiber Optic,13.0,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,86.35,4267.15,0.0,0,1392.3,5659.45,Stayed,,,39279.0,0,0.0,0.38971544128268093,1.660576923076923,0.14407968431771895,4.25,4+ Yrs,0.756701390549157,0.7160686258538186,-1.3507372199532464,-0.47215462160512023
9135-HSWOC,Male,28,Yes,1,Fremont,94555,37.555473,-122.080312,3,64,Offer B,Yes,14.93,No,No,,0.0,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.7,1274.05,0.0,0,955.52,2229.57,Stayed,,,33883.0,0,0.4375,0.5556839520439116,0.3030769230769231,0.06580008263487191,5.333333333333333,4+ Yrs,1.286495380576257,-1.4978094820757455,0.873911924152051,-0.6306900496659767
9135-MGVPY,Male,41,Yes,0,Sanger,93657,36.819628,-119.440414,10,69,,Yes,48.37,No,Yes,DSL,7.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.7,5878.9,0.0,0,3337.53,9216.43,Stayed,,,28991.0,0,0.3333333333333333,0.38971544128268093,1.21,0.31789562637969093,5.75,4+ Yrs,1.4902622998174493,0.6612614408863203,0.34423355650793247,-0.5247751780503089
9136-ALYBR,Male,44,No,0,Fontana,92337,34.049671,-117.468896,0,1,,No,0.0,,Yes,Cable,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.45,24.45,0.0,0,0.0,24.45,Churned,Price,Extra data charges,29847.0,1,0.25,0.054600606673407485,12.225,0.0008191503618332886,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.3400312223208253,-0.07950913760736215,0.7616098975226817
9137-NOQKA,Male,80,No,0,South San Francisco,94080,37.654436,-122.426468,0,2,,Yes,7.03,No,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,19.2,37.2,0.0,0,14.06,51.26,Joined,,,60599.0,0,0.5,0.5556839520439116,6.3999999999999995,0.0008458745874587459,0.16666666666666666,0-1 Yr,-1.240214418014528,-1.5144177199446844,1.1917189447385221,0.08133817122103205
9137-UIYPG,Female,33,Yes,3,Butte City,95920,39.449794,-121.936372,1,35,,Yes,26.09,No,Yes,Fiber Optic,56.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.9,3756.45,34.47,150,913.15,4785.13,Stayed,,,303.0,0,0.25,0.5556839520439116,2.9694444444444446,15.740559210526316,2.9166666666666665,2-4 Yrs,0.10464724897734144,1.3986672022672106,-0.07950913760736215,-0.31929873005819404
9138-EFSMO,Male,54,Yes,3,Orosi,93647,36.600185,-119.175655,3,26,,Yes,24.17,No,Yes,Fiber Optic,75.0,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.95,2034.25,0.0,0,628.42,2662.67,Stayed,,,9780.0,0,0.3333333333333333,0.5556839520439116,2.924074074074074,0.27222881096002455,2.1666666666666665,2-4 Yrs,-0.26213320565680476,0.47026670539352217,0.34423355650793247,-0.3245973017620219
9139-TWBAS,Female,34,Yes,0,Los Angeles,90014,34.043144,-118.251977,10,26,,No,0.0,,Yes,Cable,28.0,Yes,Yes,Yes,No,Yes,No,No,No,One Year,No,Bank Withdrawal,47.85,1190.5,0.0,80,0.0,1270.5,Stayed,,,3524.0,0,0.2682926829268293,0.5556839520439116,1.7722222222222224,0.3604255319148936,2.1666666666666665,2-4 Yrs,-0.26213320565680476,-0.5627656900544816,0.013507551344775798,-0.4591161425694058
9139-WQQDY,Female,35,Yes,0,San Diego,92117,32.825086,-117.199424,1,49,,Yes,26.37,Yes,Yes,Fiber Optic,19.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,100.45,4941.8,0.0,0,1292.13,6233.93,Churned,Dissatisfaction,Poor expertise of online support,51213.0,1,0.6474820143884892,0.054600606673407485,2.009,0.1217231616354903,4.083333333333333,4+ Yrs,0.67519462285268,1.1844209337578977,1.9416520580648708,-0.43146408632240885
9140-CZQZZ,Female,38,Yes,0,Lee Vining,93541,37.890145,-119.184087,7,68,Offer A,Yes,47.95,No,Yes,DSL,14.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.6,5515.8,0.0,0,3260.6,8776.4,Stayed,,,504.0,0,0.0,0.5556839520439116,1.153623188405797,17.3790099009901,5.666666666666667,4+ Yrs,1.449508915969211,0.49185741462314253,-1.3507372199532464,-0.5313591352943555
9142-KZXOP,Male,41,No,0,Sylmar,91342,34.321621,-118.399841,0,44,Offer B,Yes,1.7,No,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,68.85,2958.95,0.0,0,74.8,3033.75,Stayed,,,81986.0,0,0.2,0.38971544128268093,1.5299999999999998,0.03700281751985071,3.6666666666666665,2-4 Yrs,0.47142770361148767,0.13478030044095474,-0.33375475407653893,-0.48740402742086214
9142-XMYJH,Female,46,No,0,Fresno,93721,36.732694,-119.783786,0,29,,Yes,2.76,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,19.35,601.6,0.0,0,80.04,681.64,Stayed,,,6848.0,0,0.2,0.38971544128268093,0.645,0.09952401810483281,2.4166666666666665,2-4 Yrs,-0.13987305411208936,-1.5094352485840028,-0.33375475407653893,-0.5907586158804261
9143-CANJF,Female,29,Yes,3,Topaz,96133,38.636052,-119.489162,7,24,,Yes,27.37,No,Yes,DSL,85.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.15,1319.85,0.0,0,656.88,1976.73,Stayed,,,116.0,0,0.0,0.5556839520439116,2.206,16.895128205128206,2.0,1-2 Yrs,-0.3436399733532817,-0.3202854171679728,-1.3507372199532464,-0.40845747171615565
9146-JRIOX,Female,47,Yes,1,Shaver Lake,93664,37.223,-119.001021,1,14,,Yes,31.7,Yes,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,25.55,372.45,0.0,0,443.8,816.25,Stayed,,,642.0,0,0.5,0.38971544128268093,1.7033333333333334,1.2694401244167963,1.1666666666666667,1-2 Yrs,-0.7511738118356663,-1.3034930990091598,1.1917189447385221,-0.46716132082991174
9150-HEPMB,Male,57,No,0,Corona,92882,33.819385,-117.600213,0,56,,Yes,21.61,No,Yes,Cable,27.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,52.7,3019.7,0.0,0,1210.16,4229.86,Stayed,,,60294.0,0,0.10526315789473684,0.38971544128268093,0.924561403508772,0.0701527489841612,4.666666666666667,4+ Yrs,0.9604683097903493,-0.40166578272577363,-0.815483290544453,-0.5581100805032201
9150-KPBJQ,Female,43,No,0,Los Angeles,90062,34.003553,-118.308933,0,6,,Yes,29.09,No,No,,0.0,,,,,,,,,Two Year,No,Credit Card,19.65,116.85,0.0,0,174.54,291.39,Stayed,,,29299.0,0,0.2682926829268293,0.38971544128268093,2.807142857142857,0.00994505119453925,0.5,0-1 Yr,-1.0772008826215742,-1.4994703058626395,0.013507551344775798,-0.33825309589083763
9152-AMKAK,Male,50,No,0,Coalinga,93210,36.186867,-120.387793,0,6,Offer E,Yes,22.95,No,Yes,Cable,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.25,493.4,0.0,0,137.7,631.1,Stayed,,,18036.0,0,0.5,0.38971544128268093,11.464285714285714,0.034989188889504905,0.5,0-1 Yr,-1.0772008826215742,0.5134481238527634,1.1917189447385221,0.6727699970308046
9153-BTBVV,Female,61,Yes,0,San Francisco,94121,37.776718,-122.495781,1,71,Offer A,Yes,48.01,Yes,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,25.0,1753.0,0.0,0,3408.71,5161.71,Stayed,,,42476.0,0,0.30097087378640774,0.5556839520439116,0.3472222222222222,0.12151776255385267,5.916666666666667,4+ Yrs,1.5717690675139262,-1.3217621606649925,0.17967328694859472,-0.6255345477161612
9154-QDGTH,Male,20,Yes,2,Kettleman City,93239,35.996923,-120.000951,0,43,,Yes,22.83,Yes,Yes,Fiber Optic,47.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.3,4451.85,0.0,0,981.69,5433.54,Stayed,,,1809.0,0,0.0,0.38971544128268093,2.3704545454545456,3.0019558011049723,3.5833333333333335,2-4 Yrs,0.43067431976324916,1.3123043653487276,-1.3507372199532464,-0.3892516729977836
9158-VCTQB,Female,41,Yes,0,Los Angeles,90023,34.017697,-118.200577,1,41,,Yes,5.01,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.6,4594.95,0.0,0,205.41,4800.36,Churned,Price,Extra data charges,47487.0,1,0.2682926829268293,0.5556839520439116,2.7047619047619045,0.10108574797843665,3.4166666666666665,2-4 Yrs,0.34916755206677225,1.6212175897109924,0.013507551344775798,-0.35020963961900886
9163-GHAYE,Female,34,No,0,Stockton,95204,37.974498,-121.319568,0,15,,Yes,31.68,No,Yes,Cable,23.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.85,736.8,0.0,0,475.2,1212.0,Stayed,,,30476.0,0,0.2727272727272727,0.5556839520439116,3.053125,0.03976769367063687,1.25,1-2 Yrs,-0.7104204279874279,-0.5295492143166037,0.036057051696809034,-0.30952610928812385
9167-APMXZ,Female,23,No,0,Long Beach,90810,33.819814,-118.222416,0,22,,Yes,19.2,Yes,Yes,Fiber Optic,41.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.15,1821.95,0.0,60,422.4,2304.35,Stayed,,,35656.0,0,0.23728813559322035,0.5556839520439116,3.6586956521739133,0.06462545923661553,1.8333333333333333,1-2 Yrs,-0.42514674104975864,0.6429923792304876,-0.14414785365884777,-0.23880463410323738
9168-INPSZ,Female,75,Yes,0,Port Hueneme,93041,34.110124,-119.100972,10,44,,Yes,20.83,Yes,Yes,Fiber Optic,9.0,No,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.15,4495.65,0.0,0,916.52,5412.17,Stayed,,,25634.0,0,0.25,0.5556839520439116,2.3144444444444447,0.2111242441973864,3.6666666666666665,2-4 Yrs,0.47142770361148767,1.3073218939880462,-0.07950913760736215,-0.39579280400284306
9169-BSVIN,Male,21,No,0,Winchester,92596,33.657433,-117.04254,0,12,,Yes,18.52,Yes,Yes,DSL,53.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.75,827.05,0.0,0,222.24,1049.29,Stayed,,,4093.0,0,0.0,0.5556839520439116,5.75,0.25629946262823644,1.0,0-1 Yr,-0.8326805795321434,0.33075750729443476,-1.3507372199532464,0.005428021504968204
9170-ARBTB,Female,41,Yes,0,Felton,95018,37.089111,-122.062213,0,52,,Yes,8.25,No,No,,0.0,,,,,,,,,One Year,No,Credit Card,19.6,1012.4,46.07,0,429.0,1395.33,Stayed,,,8728.0,0,0.25,0.38971544128268093,0.369811320754717,0.15984992553557106,4.333333333333333,4+ Yrs,0.7974547743973954,-1.5011311296495333,-0.07950913760736215,-0.6228964833291573
9170-CCKOU,Male,62,Yes,0,Fremont,94539,37.516791,-121.899117,1,17,Offer D,Yes,12.06,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,90.2,1454.15,0.0,0,205.02,1659.17,Churned,Dissatisfaction,Product dissatisfaction,46917.0,1,0.4375,0.38971544128268093,5.011111111111111,0.03536318683660855,1.4166666666666667,1-2 Yrs,-0.628913660290951,0.843952057444649,0.873911924152051,-0.08086300338594206
9170-GYZJC,Female,42,Yes,3,Vallecito,95251,38.055562,-120.456298,1,41,,Yes,45.26,Yes,Yes,Cable,56.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,79.9,3326.2,0.0,0,1855.66,5181.86,Churned,Price,Price too high,460.0,1,0.5,0.38971544128268093,1.9023809523809525,11.240477223427332,3.4166666666666665,2-4 Yrs,0.34916755206677225,0.5018223573445063,1.1917189447385221,-0.44391557534909504
9172-ANCRX,Female,35,No,0,Carson,90745,33.822295,-118.26411,0,10,Offer D,Yes,37.36,Yes,Yes,Fiber Optic,28.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,973.25,0.0,0,373.6,1346.85,Churned,Attitude,Attitude of support person,55486.0,1,0.2,0.5556839520439116,8.972727272727273,0.02427325319444194,0.8333333333333334,0-1 Yr,-0.9141873472286203,1.1262921012166114,-0.33375475407653893,0.38179372883845986
9172-JITSM,Female,47,Yes,0,Palm Desert,92211,33.762759,-116.324817,1,26,,Yes,15.37,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,2361.8,0.0,0,399.62,2761.42,Churned,Other,Don't know,19702.0,1,0.25,0.5556839520439116,3.3629629629629627,0.14015226107699336,2.1666666666666665,2-4 Yrs,-0.26213320565680476,0.8638819428873755,-0.07950913760736215,-0.2733417305862181
9173-IVZVP,Female,48,Yes,3,Sherman Oaks,91403,34.147149,-118.463365,1,53,,Yes,43.71,No,No,,0.0,,,,,,,,,Two Year,No,Credit Card,20.9,1146.05,0.0,0,2316.63,3462.68,Stayed,,,22085.0,0,0.5,0.38971544128268093,0.387037037037037,0.1567816716471973,4.416666666666667,4+ Yrs,0.8382081582456339,-1.4579497111902922,1.1917189447385221,-0.6208847807107614
9174-FKWZE,Female,70,No,0,Sacramento,95819,38.567594,-121.437507,0,1,,Yes,22.92,No,No,,0.0,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,0.0,0,22.92,42.37,Churned,Dissatisfaction,Limited range of services,15975.0,1,0.24299065420560748,0.5556839520439116,9.725,0.002652103154732098,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.506113601010215,-0.11515104645818135,0.46964778323012824
9174-IHETN,Female,45,No,2,Goodyears Bar,95944,39.564113,-120.868836,0,50,Offer B,Yes,36.11,No,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,70.35,3533.6,0.0,0,1805.5,5339.1,Stayed,,,76.0,0,0.0,0.38971544128268093,1.3794117647058823,69.33896103896105,4.166666666666667,4+ Yrs,0.7159480067009184,0.18460501404777163,-1.3507372199532464,-0.5049904512464842
9178-JHUVJ,Male,19,Yes,3,Newbury Park,91320,34.172071,-118.946262,1,24,Offer C,Yes,1.14,Yes,No,,0.0,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.1,587.4,0.0,0,27.36,614.76,Stayed,,,37779.0,0,0.0,0.5556839520439116,0.9640000000000001,0.016272101641079936,2.0,1-2 Yrs,-0.3436399733532817,-1.3516569888290826,-1.3507372199532464,-0.5535042500966961
9184-GALIL,Female,26,Yes,2,Mccloud,96057,41.251322,-122.105209,6,38,,Yes,2.86,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.45,781.25,0.0,0,108.68,889.93,Stayed,,,1586.0,0,0.0,0.38971544128268093,0.5243589743589744,0.5607624448645242,3.1666666666666665,2-4 Yrs,0.22690740052205685,-1.472897125272337,-1.3507372199532464,-0.6048476594470564
9185-TQCVP,Male,27,Yes,0,Albany,94706,37.890274,-122.295192,1,14,,Yes,21.3,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,1139.2,38.48,0,298.2,1398.92,Churned,Dissatisfaction,Poor expertise of phone support,15882.0,1,0.5,0.5556839520439116,5.676666666666667,0.08807655984385822,1.1666666666666667,1-2 Yrs,-0.7511738118356663,0.6762088549683655,1.1917189447385221,-0.0031362005142800214
